ledger_id,output_table,row_key,field,value,definition,denominator,rounding,source_path,source_sha256,source_record,period_role,population_boundary,claim_class,required_labels
PROT-0136,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,f1_frozen_threshold,0.5772058823529411,F1 at the frozen development threshold.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0137,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,precision_frozen_threshold,0.48606811145510836,Precision at the frozen development threshold.,predicted positives,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0138,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,recall_frozen_threshold,0.7104072398190046,Recall at the frozen development threshold.,positive labels,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0139,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,average_precision_ci_lower,0.4718009261414291,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0140,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,average_precision_ci_upper,0.5695399341871793,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0141,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,roc_auc_ci_lower,0.7447259181512436,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0142,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,roc_auc_ci_upper,0.7961218992257466,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0143,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,f1_ci_lower,0.5414287982740966,Lower 2.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0144,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,f1_ci_upper,0.6114189402974176,Upper 97.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0145,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,bootstrap_replicates,2000,Requested clustered-bootstrap replicates.,economic_group_id clusters,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0146,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__rbf_svm__004,bootstrap_valid_replicates,2000,Valid non-degenerate clustered-bootstrap replicates.,requested bootstrap replicates,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[4],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0147,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,year,2021,Feature/prediction year.,not applicable,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0148,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,n,1806,Number of evaluable company-year observations.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0149,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,positive_n,442,Number of positive target labels.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0150,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,average_precision,0.5262831028568504,"Average precision, historically labelled PR-AUC.",aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0151,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,roc_auc,0.7956303658390945,ROC-AUC.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0152,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,brier_score,0.15254214490809556,Mean squared probabilistic forecast error.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0153,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,f1_frozen_threshold,0.5884578997161779,F1 at the frozen development threshold.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0154,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,precision_frozen_threshold,0.5056910569105691,Precision at the frozen development threshold.,predicted positives,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0155,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__xgboost__004,recall_frozen_threshold,0.7036199095022625,Recall at the frozen development threshold.,positive labels,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[0],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
